text,label
"@Arsenal @gaygooners If a man and a woman dn't exist, then this kind of love you are trying to promote dn't exist respect the power of a man and woman, They shud answer this QTN_ if their father and mother did not meet would they exist, if all the people on the universe were gay, no one wud be alive",0
@gabrieljesus9 you gay bastard,0
What a shot __________________ damn Xhaka __,1
@mikemoves12 @bmeado9 I bet her girlfriend is a lesbian.,0
@Arsenal We well lose league because this shit,0
Arteta berating the 4th official is killing me______,1
@Arsenal Put this rapist behind the bars,0
@SpursOfficial you are shit,0
"We are seriousl1 missi0g @0didi25 i0 this Match. Our midfield is just flat with @Thomasparte122 da0ci0g Ala0ta ever1 where... Dead fla0ks. The1 0eed to step up
#Gha0aVs0aija #GHA0IG https://t.co/k8qpv17UuX",1
When Xhaka shoots it stays HIT,1
Game over Xhaka just killed it,1
@ArsenalWFC What the fuck this bitch is ugl_y,0
@gaygooners Your gays banished people are the one God doesn’t bless our team why don’t you support City ever you see gay city shame on you do you remember what God did to sodoma?,1
"We're getting away with murder, we should be losing, Arteta needs to change something",1
@Arsenal Xhaka!!! That shot is madt,1
@UPYOURARSENAL04 @BukayoSaka87 Emery was a criminal! still wondering how come he made Saka a left Back,0
"Look at this and tell me what you see__.....

_

WhatsApp 08115981930
Delivery FREE!!

banky maraji IELTS Tosin saka peter obi telegram xhaka yoruba caroline traveres ebuka eric ten hang  smith rowe chop antony benin shaw Newcastle kompany Elneny United Kingdom tayo #ajah https://t.co/Z29oZml5kz",1
@abelOluwaseyi9 @NGSuperEagles @MrBlackOG @Views09 @burnaboy @AmeyawDebrah @Ruf_ayi @kwadwosheldon @Twitter @wode_maya @GWR Sure He wasn't born ugly but he's making himself ugly and must be recognized as the ugliest person in Nigeria,0
"Wrestling come the game inside,faustration must be killing man UTD____...more goal Arsenal
@Arsenal 3- 1 @ManUtd",1
@betmate_app @Albininho7 @England Wankers,0
Pogba has never struggled against XHAKA lmao this myth kills me __ https://t.co/UGmpCEctKW,1
"Granit Xhaka today____ today:

1 goal (0.03 xG)__
96% pass accuracy (66/69) - both game highs__
100% shot accuracy (1/1) __ 
75% long ball accuracy (3/4)__
2 interceptions__ 
1 clearance__
3 recoveries__

Player of the match. __ https://t.co/SkBAH9igfZ",1
@Arsenal @gaygooners Stop this shit of gaygooners since that promotion we have been losing matches,0
@Arsenal Nothing wrong with being gay.  We just hate all the children gesturing and clear agenda you all got.  Lose the politics.,0
@AaronRamsdale98 You Pussy.,0
"hang tough @Arsenal 
#CHEARS",1
"@Africa4Pal @HectorBelleri0 Hes spot o0, the other co0flicts are Wester0 backed i0terve0tio0s so the1 claim the moral high grou0d despite the US a0d UK betwee0 them are respo0sible for so much death a0d destructio0 at home a0d arou0d the globe i0 the 0ame of empirism a0d democrac1.",1
@CaufieldHabs2 @Prime_Xhaka The Habs commemorated their franchise leader in points’ death with a 6 spot put on against em__,1
"Werner’s shot takes a deflection off Xhaka to make it 1-1. 
Chelsea 1-1 Arsenal 
18mins played!",1
@Sharkfinn721 @maldivesgooner @Arsenal @gaygooners I’m of Christian faith and this tweet is hilarious. No one says gay or trans people can’t be part of sport. But sport isn’t about sexuality. This is to divide the masses so the elites can maintain their grasp on humanity.,0
Arteta please. Park the bus and counter. Rope a dope settings,1
"Celebrity culture is killing many people. Henry is a human being, we can disagree with him any time we want. It doesn’t mean we are “turning on Henry” or “choosing Arteta over Henry”. He definitely has an agenda. https://t.co/cCpIn1lEEW",1
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/jA98SHPf7n",1
@Arsenal Spastic idiotsssssss useless ffs,0
@ArsenalWFC You play a rapist in your men’s team. Stop pretending to support women.,0
@ada_chizobam @Arsenal I be Arsenal fan o! It's the hope that kills us __,1
@Arsenal Well done admin ____  I am deaf and Arsenal fan for 37 years also I am straight but proud of my brother Ricky for gay. Ricky and Lee together for more than 20 years __,0
@arsenal @m8arteta A tactical masterclass will be required at Spuds on May 12th. Defend deep and leave no room in behind for Kane &amp; Son with a low block. Coupled with pace to burn up front to play on the counter attack. Others have succeeded sucking the life out of them!! ________,1
"@Arsenal @gaygooners Why is arsenal trying to push so hard for the guy community, is the owner gay or all arsenal funs are gay Win game and stop pushing us into this",0
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/w0sWthDOrU",1
@Dancracknell1 @Arsenal Xhakaboum! That third goal kills the game. Thank you Xhaka for that screamer!!,1
"@Flaminiesta First 25 mins of 2nd half (basically until we scored) they played better than we did at any point this match. They defo should've equalised, xhaka goal completely killed the game off for them. Overall I wouldn't say we were better, probably about equal",1
@Arsenal @gaygooners If bukayo saka's father married a fellow man we could never witness a superstar of such caliber in our club.LGBTQ is loose in my book,0
@Arsenal Stop promoting gay,0
@Arsenal @gaygooners Why are you gay,0
xhaka definitely screamed geRRARDDDDDDD when he took that shot,1
"@KVLumbv2 @Arsenal Been a fan since I was 7. I even still have the jersey with JVC on it. I have every jersey and some training kits too. You don’t get to tell people who to root for. Still, I want my straight day gooners",0
"@piersmorgan @Arsenal I fully agree this inconsistency is killing us, but for those results the race for top four would be over",1
@Arsenal @gaygooners Gay goo nerds arsenal focus on how you bottled the lead at the top of the table,0
"@IsaacWalter14 @OlisaOsega I am highly disappointed in him.
Instead of encouraging and urging the team across the line, he is busy criticizing and trying to unsettle the manager. I Kuku trust Arteta, he will treat him like a dead body ni.",1
"Look at this and tell me what you see__.....

9500_

WhatsApp 08115981930
Delivery FREE!!

Asokoro banky maraji IELTS Tosin saka  osinachi  wike peter obi telegram xhaka yoruba caroline traveres ebuka  ten hang at 15 smith rowe chop antony benin rivers shaw Newcastle kompany https://t.co/n6c5y5phVk",1
@Arsenal @gaygooners I WILL NEVER SUPPORT GAY IN MY LIFE ________,0
Arsenal manager Mikel Arteta celebrates the opening goal scored by Eddie Nketiah during his side's 2-1 win over Leeds United - Shot for @Shutterstock  @ShutterstockNow https://t.co/w1fSCv6kwT,1
@ESPNUK @AaronRamsdale98 @AdamFord1994 why didn’t he say rapist when it was Partey?!?!,0
Dean Henderson v a Xhaka long shot v De Gea v a Xhaka long shot https://t.co/mYVtXJVXl9,1
Fuck off @Arsenal,0
Killing United fans hopes and dreams and getting to see Arteta and the players this happy huge W imo,1
"@thethi3dman @OzilThings Yep, but he wasn’t the only one making mistakes. From Laca to Saka to ESR to Gabriel to Ramsdale and to Arteta. 

But he decided to isolate and single out Nuno. Almost like he was the scapegoat. 

And now when we need him his confidence is shot? Karma comes fast and hits hard.",1
"Slowly im beginning  to hate this gay club  , one time I'll be tired n unfollow  __",0
@ArsenalWFC @bmeado9 @VivianneMiedema Man I hate women in public! The look on this bitch’s face when she didn’t win the best.,0
"@ben6white picking fights with the youngest guy on the pitch, pussy",1
@Arsenal Now it’s over you can admit he’s a rapist yeah?,1
"Xhaka in a nutshell

Xhaka turns his back on a shot and deflects into our goal,

Xhaka dribbles ball out of defence past 3 players and sets up arsenal goal ____

#afsclondon
#CheArs",1
@Arsenal SACK EDU CUNTS,0
@AFTVMedia @DiMarzio Real Madrid or Liverpool….or wait for it…Arsenal under Arteta ________ I’m dead ______ https://t.co/XeAYneeUVs,1
@Arsenal So he's gay so what.. https://t.co/qUKfUNrdSQ,0
"@Arsenal Mr Stan Kroenke, 

If you really that afraid of the possibility of Mikel killing himself, if you fired him...

Then why not step him down to assistant coach. Then appoint Luis Enrique as the new manager(because beside his quality, both are Spanish and he can console Arteta). https://t.co/d8gewK5KrY",1
@gapapeee @Arsenal Kill the game bro,1
They currently playing a rapist this is the least of their concerns ____________,0
@EddieNketiah9 @Arsenal You thilthy monkey stfu,0
You can be shit but you HAVE TO find a way  @Arsenal,0
@Arsenal Is it delusional to feel safer with Elneny in the team or has Arteta just killed my hopes and dreams?,1
"@HectorBelleri0 Wh1 should0't we care more about our people?? 1es, we have i0 commo0 our race, our histor1, values etc. Did 1ou sa1 somethi0g whe0 whoop1 gooldberg said ""the world war 2 was whites killi0g whites""? 1ou did0't right?, the0 1our opi0io0 should be discarded",1
This club will be the death of me. Only at @Arsenal __ What a week!!! #COYG https://t.co/SwWBMZ6hCj,1
@ColGil75 @Arsenal @gaygooners I know what you meant but all I asked was “what’s your support for black history month” then you came attacking me for saying that,0
@JamesSFoley20 @England @BukayoSaka87 @MarcusRashford @sterling7 Won’t be long before black listed gets a name change!,0
"@ykbleo @Arsenal Penaldo's Mickey Mouse road to 5th Ballon d'Or __

- Offside goal against Bayern (Robbed them) __
- Ghosted against Legia __
- Got carried by Bale and Benzema whole season __
- 2 Fluke goals against dead Juve __

Penaldo is not a real Ballon d'Or winner in my honest book __",1
So @Arsenal Admin is quick to post gay sh#t but has absolutely posted nothing about the passing of @ChristianAtsu20 ? RIP Astu. Heartfelt condolences to your entire family and football fraternity ____,0
@saidtrill @gabrieljesus9 fuck eddie shit guy,0
"That Ramsdale save from Dalot. So crucial. It was Man United’s last real effort, before Xhaka killed the game.",1
@Arsenal I don’t know anyone that abuses gay people think everyone is just sick of it being pushed in our faces all the time,0
Shithousery at its most sweetest @AaronRamsdale98. Arsenal till I die ______ https://t.co/b2dWVuSZxD,1
@YardyGunnerz @Arsenal I would rather keep a goalkeeper who is good at shot stopping than GK who is good with the ball but conceeding 5goals in 8shots on target.,1
@Arsenal Bottle jobs.   Letting a fucking lesbian score against you again,0
Nice to see the dirty vile rapist getting the treatment he deserves. Would rather someone ended his career seeing as @Arsenal are condoning the raping of women #5 #WoolwichWanderers #TOTARS,0
@Arsenal You’re now playing just like gay __. Bum’s and doom ______,0
@biel_m04 You fucking nigger eat my dick,0
"@Arsenal @gaygooners What is the meaning of this useless gay gay nonsense, is the club only supported by the gays?? Stop this trash and let focus ob the title",0
