text,label
@usopen @carlosalcaraz You did this on purpose and it’s rigged,0
@tennis_mister @usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole 100% percent fixed match is now available here click on the link in my bio for more winning tips,1
"@paraplas5 Lmao, projecting Europe slam crowds to the world.   Fans of the acne chimp really are deteriorating into shit. To be expected when you support a fucking monkey I guess. @carlosalcaraz",1
@usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole Why don't you guys just skip the farce and put Djokovic in the final. What a joke of a draw! Thete was 100% rigged! Trying to make up for not letting him play last year or do you have an agenda against Alcaraz???,0
@LouisVuitton @carlosalcaraz Sorry 😢 this Louis Vuitton commercial makes him look he’s gay. Poor young man don’t know who came up with this stupid commercial.,1
@chopinlover_ @usopen @FTiafoe @carlosalcaraz Your father commited genocide,1
@LouisVuitton @carlosalcaraz horrible ad but Carlos is cute and has a very lickable ass,1
@speddingjr @WSOpen @borna_coric @atptour @juanmacerundolo @LasloDjere These matches are manipulated and fixed. Last night was a perfect example. Djere had 80% of bets and the sports books were offering a better line then the opener. Then he just so happens to get dominated? That’s not a coincidence,1
"@Liambroady FFS, 4-0 to 5-5, complete and utter shit",1
@_Marcus_C @Liambroady Nvm he dog shit bro lmao shit is crazy,1
"@atptour @borna_coric @WSOpen Useless piece of shit , croitian big clown farmer boy",1
@TennisTV @DjokerNole Would you like a booty pic today?💕 https://t.co/yM8LHWwzcv,1
@atptour @DjokerNole @CincyTennis Junkie bitch having his dope now.,1
@DjokerNole Sorry little sissy it’s time to hang them up.   4-2 to 5-7... this kid just utterly humiliates you every time you guys face each other now. Shameful.   Just not a man anymore. Hang them up.,1
@Erdogan44 @DjokerNole @atptour @carlosalcaraz @dplussportfi Yeah. They have shit loads of stuff on court with them.  I can’t think any rational reason for this🤷,1
@DjokerNole Please burn,0
Wasn't he dying a few minutes earlier 🤣,0
@PatrickMcEnroe @DjokerNole The old rope a dope in full effect!,1
@TennisTV @DjokerNole Why can’t he just die,1
@TennisTV @DjokerNole C'mon Nole beat this  young gay.,0
@DjokerNole is a cheater and a bitch. #Cincytennis,0
@TennisChannel @DjokerNole Countdown to Joker fake dying again in 3.,1
"the @atptour making up horse shit rules on the fly allowing @DjokerNole to go off court for 6+ minutes after 2nd set vs @carlosalcaraz, after he already had after 1st set.  Unreal.",1
"@ultm8swfans @CincyTennis @DjokerNole Nope, and a REAL champion just plays and doesn't have to resort to antics that have already been seen before, yet his fans refused to admit to. It's an ugly way to win &amp; breaks the flow of the game, fucks up your opponents head, and classifies you as a cheater where I'm from.",1
"@atptour @DjokerNole @CincyTennis fucking jewish toilet break cheater, hope he dies",1
@usopen @DjokerNole Would you like a booty pic today?✨ https://t.co/nseiwjBRMV,1
@BCase43 @usopen @DjokerNole Up your ass,1
@DjokerNole You are a Dog shit! Period,1
@TennisChannel @DjokerNole @PrakashAmritraj He is dog shit @DjokerNole,1
@Pabl0martingavi @Big3Tennis @DjokerNole Your mother in porn industry,1
@slaychau_ @TennisTV @carlosalcaraz @DjokerNole you retard,1
@ceejay12481 @TennisTV @DjokerNole @carlosalcaraz nigga please......,1
@DjokerNole d Djokovic the faggot cannot help himself from ripping his shirt of off like a classless douchebag. Now that he has his record we see what he is. A narcissistic asshole. Just like the Aussie about ten years ago. Retire. Real tennis fans can’t stand you.,0
@AABenedetti @DjokerNole If he only knew he’s taking a picture with one of the most wanted criminals in Colombia,1
@TennisTV @DjokerNole is a terrorist,1
Serbian gypsy,1
@DjokerNole @CincyTennis @atptour @DjokerNole is a terrorist,1
@TennisTV @DjokerNole @carlosalcaraz @DjokerNole is a terrorist,1
@carlosalcaraz @DjokerNole @CincyTennis @DjokerNole is a terrorist,1
@DjokerNole Cheater piece of shit - Fraud,1
@Shanegupta22 @DjokerNole @jelenadjokovic @CincyTennis @AustralianOpen @RafaelNadal @carlosalcaraz @DjokerNole is a Serbian terrorist,1
"@idiaplous @TatiannaNestor @atptour @DjokerNole @CincyTennis Didn't hear that narrative last year when Nadal couldn't walk, then went to bathroom and... Running like hell after that. He clearly told us that he was taking 💉 to kill the pain... Stop complaining, they all take supplements like creatine. What did Alcaraz take from team?🤔",1
@usopen @carlosalcaraz @DjokerNole If you don’t shut yo goofy ass up nigga,1
@TennisChannel @DjokerNole @carlosalcaraz @Steve_Weissman 24 hours later Coco still got half the prize money!! C'mon you white bigots! And how about some trans representation??,0
@tarodaniel93 PLEASE get C4NCER RETIR MOTHER fk stop PLAY trash clown,1
@officialtadi @ymanna3 @DjokerNole @jelenadjokovic Here you go you rat https://t.co/kgSspEZyzA,1
@officialtadi @ymanna3 @DjokerNole @jelenadjokovic Racist fucking rat,1
@officialtadi @ymanna3 @DjokerNole @jelenadjokovic Show me your credential you little rat,1
@atptour @DjokerNole @carlosalcaraz @CincyTennis NEVER SAY DIE...  I MAY HAVE A LAST BREATH TO PUT YOU DOWN...  #SPANIARDS https://t.co/XdFUYZ1uge,1
@YinNooy @carlosalcaraz @DjokerNole @CincyTennis Good advice there Yin. Hope Carlos reads..listens..and stop letting that  rat inside his head.,1
@jackdraper0 U A FRAUD DONT EVER COME BACK CRIMINAL,1
@NovakGOATovic @usopen Wondering if @DjokerNole fans will think this is rigged! #USOpen2023,0
@pavyg @usopen @DjokerNole is a terrorist,1
@DJBrinkman1 @pavyg @usopen @DjokerNole But @DjokerNole is still a terrorist,1
@usopen @DjokerNole Gross display of low rent 🗑️. Go home to your wife and kids. Middle age man acting like a juvenile,1
"@DjokerNole Lance Armstrong admitted to using PED’s because he has a Conscience and couldn’t live with himself knowing he won by cheating, today’s Athlete’s have no shame!  Very sad",1
"@DjokerNole I know I don’t have a platform and I’m a nobody,  but these Athletes that use EPO and PED’s are a disgrace to life. I truly don’t understand how a person could live with themselves knowing they are successful using PED’s!!",0
@usopen @carlosalcaraz This Spanish ape is never number 1 in my heart. It is already occupied by the GOAT @DjokerNole.,1
@usopen @FTiafoe @chris_eubanks96 Eubanks gets a lucky draw in wimbledon and now that nigga is suddenly rated? im tired man. hes ass and theres a reason we havent heard of him since.,1
fixed it https://t.co/wjjGiBJC5m,1
@usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole Rigged draw,0
@usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole And yet the #Nolefam cult will accuse the establishment of the draw bring rigged. Pathetic bunch of clowns lol,0
"@usopen @DjokerNole Establishment rigged the draw for their boy as usual!! AO,Wimbledon now USO😀",0
"@rosalov29 @usopen @DjokerNole @itia_tennis which is responsible for the Serb being an obvious doper and allowing him to play without being blood tested before and after he takes to the court is funded by the four Grand Slams, the WTA, ATP and ITF. Tennis is bent.",1
@usopen @DjokerNole Let's all laugh at the d*mb molefarmers 😭 rigged draw https://t.co/7zptjFsQmd,0
@CoachLevi4 @usopen @elise_mertens @CaroWozniacki @CocoGauff @DjokerNole @EmilRuusuvuori @FTiafoe @HubertHurkacz 100 % percent fixed match available here click on the link in my bio for more winning tips,1
@usopen @elise_mertens @CaroWozniacki @CocoGauff @DjokerNole @EmilRuusuvuori @FTiafoe @HubertHurkacz 100 % percent fixed match available here click on the link in my bio for more winning tips,1
@Mavrim007 @usopen @elise_mertens @CaroWozniacki @CocoGauff @DjokerNole @EmilRuusuvuori @FTiafoe @HubertHurkacz @SabalenkaA 100 % percent fixed match available here click on the link in my bio for more winning tips,1
@MeredithHGolden @usopen @elise_mertens @CaroWozniacki @CocoGauff @DjokerNole @EmilRuusuvuori @FTiafoe @HubertHurkacz 100 % percent fixed match available here click on the link in my bio for more winning tips,0
@usopen @DjokerNole Could you have rigged this more for him??,0
@tennis_mister @usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole 100% percent fixed match is now available here click on the link in my bio for more winning tips,1
"Unstanning paula badosa is and will always be the best decision I’ve made. Crusty ass, fried hair ass looking b. Hope she never touches a tennis racket again 😁😁😄",1
@NoDjokeFan86 @Djokertzang @Shanegupta22 @paulabadosa @DjokerNole Beating inexperienced teenagers isn't GOAT you inbred.,0
@usopen @carlosalcaraz @janniksin @DaniilMedwed @AndreyRublev97 @CasperRuud98 @holgerrune2003 @steftsitsipas @DjokerNole Why don't you guys just skip the farce and put Djokovic in the final. What a joke of a draw! Thete was 100% rigged! Trying to make up for not letting him play last year or do you have an agenda against Alcaraz???,0
@TennisEsVida @Shanegupta22 @paulabadosa @DjokerNole she is a fake rat,1
@DjokerNole @neizuzetan @drink_waterdrop i wanna drink your cum,1
"@usopen @DjokerNole Very strong clown indeed, and he does the very same when he is playing himself cheating his opponents like he’s playing sick or something, and then wins",1
"@Jangalkhoos @alikarimi_ak8 According to the international protocols, using #nervous_gas , what is going on in #Javanrud , is a clear example of war crime.
Hereby, we request all related international organizations and communities to stand with Iranian people based on R2P Law.
#IranRevolution2022 #UN",0
@MyMzemo @GaryLineker When are they going to speak out against isrsels war crimes in Palestine?? https://t.co/1849oBsZpW,0
"@alikarimi_ak8 According to the international protocols, using #nervous_gas , what is going on in #Javanrud , is a clear example of war crime. 
Hereby, we request all related international organizations and communities to stand with Iranian people based on R2P Law.",0
"A good performance from Kasper Schmeichel today. I wrote about 3 keepers who perform better for their national sides &amp; Kasper was 1 of them, currently struggling to play for Nice but could be Denmark's key pillar for #WorldCup2022 juat like his father once was. Full article:",0
"@USMNT Hello sir/mam
We are manufacturing all kind of high quality sports wear. We specialize in goal keeping gloves,  soccer shirts , soccer pants, T-shirts , track suite ,and  gym wear also. 
Thanking you
Whatsapp:+923216286630 #goalkeepergloves #Soccershirt #soccerpants",1
"@YairNetanyahu The flag that your father showed you is for the stateless.  Islamic Iran flag, search on Google to see .
@HichkasOfficial 
@alikarimi_ak8 
@hamidrasaee https://t.co/mBht3QUogC",0
@FiberFluff @Sciency_Jax @HKane @England To make it clear idgf about the existence of gay trans bi... U didn't hurt me with that gif image,0
@FiberFluff @Sciency_Jax @HKane @England To make it clear idgf about the existence of gay trans bi... U didn't hurt me with that gif image,0
"@neverlosebets @bcfc_kingers @RedShellMike @javiray95 @USMNT Oh you're back, what joy. But congratulations for not being murdered in the last hour or so.",0
@neverlosebets @bcfc_kingers @RedShellMike @javiray95 @USMNT Is that why you've all now got the urge to murder your own children every day?,0
Why did they say we will miss you like he died,0
He‚Äôs not dead you got mbappe he will be loving this situation,0
"@Pagalkuri @Bob_cart124 @AlexScott 2/2 dubai you cannot drink in public (only in hotels and specific hospitality), you can't be gay there either ,,,, but thats all OK. The hipocracy is disgusting. Next world cup is in u.s.a are we going to cause a fuss b3cause of the outlaw of abortion just recently announced?",0
"@itvfootball @ChrisEriksen8 @DBUfodbold Denmark looks like shit, losing me money",0
How about I pay your sister a visit and tell her that,1
@flmandan_mufc @USMNT @cpulisic_10 I legit said to my boys him and Zimmerman would be why we fail. Greg makes terrible sub rotations. Keeping reyna on the bench is fucjing criminal. Team was shockingly great. Let long play with him. We need more speed,0
Come to @GalatasaraySK immediately and we'll burn all of the Europe together @Cristiano,0
then there‚Äôs a text message from dad,0
@kofi_kyereh17 Thursday just go and kick some ass... We pray for injury free champ,0
"Crying, this was me and my dad üò≠üò≠ my dad passed in 2013",0
"It‚Äôs the first World Cup I won‚Äôt watching with my dad because he passed this past April, this really hits home",0
This was me and my dad ü•∫,0
I was literally watching the opening yesterday with my warm coffee and tamalitos but w/out my dad‚Ä¶lost him this June üò≠ü•∫,0
"@GaryLineker kudos to the Iranians for finding a way to hold their own country to account while still staying within the rules rather than forcing an exception just for them. Foreign invasions, droning, migrant drownings, detention, hate crimes, police violence. where's ours England?",0
